time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normGyr,ax_normalized,ay_normalized,az_normalized,gx_normalized,gy_normalized,gz_normalized,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
8.44,-3.04,24.57,3.64,114.59155902616465,51.56620156177409,43.54479242994257,83.0,-16.0,92.0,25.023510944709574,132.990403756524,-0.17610757863678073,1.423343160232139,0.21086565336772428,0.013455551391342855,0.006054998126104285,0.005113109528710285,0.14599999999999982,-0.2624999999999993,11.626000000000001,172.91866257048244,14.954198452914483,-6.102000518143266,54.07010251567934,1.4982092450835323,0.3319385752580275,0.21795789473684202,-0.4247986842105258,6.605126315789472,0.06161113746537391,-0.22073605851800535,1.6858479267659268
8.45,-3.04,24.57,3.64,114.59155902616465,51.56620156177409,43.54479242994257,83.0,-16.0,92.0,25.023510944709574,132.990403756524,-0.17610757863678073,1.423343160232139,0.21086565336772428,0.013455551391342855,0.006054998126104285,0.005113109528710285,-0.050999999999999976,0.8070000000000004,11.478000000000002,177.98933905739023,17.933578987594764,-4.69825392007275,55.864365084641655,2.3056274011165736,1.013758351463707,0.17035789473684204,-0.04008421052631539,6.662121052631577,0.06502389923822709,-0.22738751159972279,1.789270299342104
8.46,-2.11,14.54,0.32,14.32394487827058,46.9825392007275,8.021409131831525,83.0,63.0,56.0,14.695785110023893,49.768236768885636,-0.12223256280381818,0.8423040109798656,0.018537639856503235,0.001681943923917857,0.005516776070450571,0.0009418885973939999,-0.2545000000000001,1.4059999999999993,11.012500000000001,178.61959263203414,19.136790357369495,-5.2425638254470295,57.65862765360397,3.113045557149615,1.6955781276693864,0.12275789473684207,0.344630263157895,6.719115789473682,0.06769134522160658,-0.22801514594875325,1.8935850895083088
8.47,-0.78,6.3,-0.3,-85.37071147449265,75.63042895726868,-45.83662361046586,83.0,63.0,56.0,6.355186857992455,122.91914507483791,-0.045185497150226635,0.3649597846749074,-0.01737903736547178,-0.010024385786550427,0.008880663918286284,-0.005382220556537143,-0.3915,1.593,10.516000000000002,174.2651133890399,21.772396214971284,-8.479775367936181,57.88291047472426,3.848693210424164,1.8211765074967485,0.08971973684210524,0.5722960526315791,6.724126315789472,0.0696134754155124,-0.22261896156509672,1.9987922972645416
8.49,-0.78,6.3,-0.3,-85.37071147449265,75.63042895726868,-45.83662361046586,83.0,63.0,56.0,6.355186857992455,122.91914507483791,-0.045185497150226635,0.3649597846749074,-0.01737903736547178,-0.010024385786550427,0.008880663918286284,-0.005382220556537143,-0.28750000000000003,2.0990000000000006,10.286000000000001,169.30902846115828,22.0588751125367,-11.487803792373004,56.54618486084734,5.032906505939291,1.1034714799118228,0.0775065789473684,0.6709407894736843,6.719428947368419,0.07101829761080325,-0.2136580102146812,2.104077959314403
8.5,0.61,6.58,-0.69,-184.4924100321251,103.13240312354819,-89.38141604040842,83.0,63.0,56.0,6.644140275460777,229.4837237515733,0.035337375976459286,0.3811802195493477,-0.03997178594058509,-0.021663437740062,0.01210999625220857,-0.010495330085247428,-0.11400000000000007,2.6189999999999998,10.0365,159.39685860539504,23.72045271841609,-16.67307183830696,55.20945924697042,6.217119801454419,0.3857664523268971,0.06529342105263156,0.7695855263157896,6.714731578947366,0.07223188746537389,-0.2031524899584485,2.2092900704639873
8.51,0.61,6.58,-0.69,-184.4924100321251,103.13240312354819,-89.38141604040842,83.0,63.0,56.0,6.644140275460777,229.4837237515733,0.035337375976459286,0.3811802195493477,-0.03997178594058509,-0.021663437740062,0.01210999625220857,-0.010495330085247428,-0.13250000000000012,3.8949999999999987,9.5285,149.45604085987526,23.233438592554883,-21.17079053008392,52.32069651094109,7.831956113520501,-1.013758351463708,0.07484473684210524,0.8726144736842106,6.703927631578945,0.0732542449792243,-0.19110240079639865,2.314428630713295
8.52,0.02,9.29,0.48,-244.0800207257307,139.22874421679006,-114.59155902616465,83.0,63.0,56.0,9.30241366528064,303.464866390995,0.0011586024910314522,0.5381708570841094,0.02780645978475485,-0.02866032446356028,0.01634849494048157,-0.013455551391342855,-0.5109999999999999,5.5669999999999975,8.9045,135.7050537767355,26.155523347722074,-25.35338243453893,49.43193377491176,9.446792425586585,-2.4132831552543133,0.08439605263157893,0.9756434210526317,6.693123684210524,0.07442615599030462,-0.17743909522160642,2.419398023891965
8.54,-0.35,8.73,0.72,-280.17636181897257,134.64508185574346,-112.87268564077219,83.0,63.0,56.0,8.76662991120305,330.7088371268846,-0.02027554359305041,0.5057299873352289,0.041709689677132275,-0.03289882315183328,0.015810272884827857,-0.013253718120472713,-0.908,7.210999999999997,8.2925,120.14924963893365,28.848424984836946,-29.45003066972431,45.61015450302203,11.626821446875796,-4.207545724216628,0.08470921052631578,1.1211052631578948,6.700639473684208,0.07574762049861487,-0.1621625732340718,2.524198249999998
8.55,-0.35,8.73,0.72,-280.17636181897257,134.64508185574346,-112.87268564077219,83.0,63.0,56.0,8.76662991120305,330.7088371268846,-0.02027554359305041,0.5057299873352289,0.041709689677132275,-0.03289882315183328,0.015810272884827857,-0.013253718120472713,-1.0150000000000001,8.862499999999999,7.667,101.49947340742533,33.0596647790485,-32.17158019659572,41.22318252190917,13.735079965406516,-5.9748943546445075,0.07922894736842104,1.2577986842105264,6.711913157894735,0.07707398840027692,-0.14460842503462581,2.6291161575484745
8.56,-0.34,5.95,0.53,-299.0839690582897,118.02930579694959,-104.27831871380984,83.0,63.0,56.0,5.983226554293261,338.01790681611635,-0.019696242347534688,0.344684241081857,0.030702966012333483,-0.03511898913140485,0.013859217933083142,-0.012244551766121999,-1.1215,10.375,7.032000000000001,81.9043168139512,36.44011577032036,-34.463411377119016,36.836210540796316,15.843338483937234,-7.742242985072387,0.0737486842105263,1.394492105263158,6.723186842105261,0.07831454691828246,-0.1249139456371189,2.734210587257616
8.57,-0.05,3.96,0.08,-303.6676314193363,110.58085446024887,-101.98648753328652,46.0,25.0,100.0,3.9611235779763296,338.88552548665433,-0.0028965062275786305,0.2294032932242275,0.004634409964125809,-0.035657211187058564,0.012984607092645855,-0.011975440738295142,-1.0924999999999998,11.157499999999999,6.189,57.410371072108475,43.54479242994257,-36.325524211294194,32.15318523580468,17.691428929968417,-9.375021922828093,0.06842499999999999,1.4876565789473686,6.731485526315788,0.07946929605263149,-0.10307913504155103,2.839481539127422
8.59,-0.05,3.96,0.08,-303.6676314193363,110.58085446024887,-101.98648753328652,46.0,25.0,100.0,3.9611235779763296,338.88552548665433,-0.0028965062275786305,0.2294032932242275,0.004634409964125809,-0.035657211187058564,0.012984607092645855,-0.011975440738295142,-0.8484999999999999,10.946,5.679,25.238790875512784,48.09980690123261,-39.247608966461385,27.398389428054543,19.42289230901705,-10.971915609204553,0.06764210526315788,1.5496618421052633,6.732738157894735,0.08054068749999992,-0.0797855649238225,2.9448824309210506
8.6,0.82,0.22,-0.21,-306.53242039499037,110.58085446024887,-107.14310768946395,46.0,25.0,100.0,0.8745856161634491,343.03045878132446,0.047502702132289534,0.012744627401345974,-0.012165326155830247,-0.035993599971842136,0.012984607092645855,-0.01258094055090557,-0.5609999999999999,10.5475,5.1545000000000005,-7.076028769865653,52.654821372522655,-42.42752472943745,22.643593620304408,21.154355688065685,-12.568809295581012,0.06685921052631577,1.611667105263158,6.733990789473682,0.08159982046398884,-0.05552112292243746,3.0503029362880865
8.68,-4.05,-2.97,-14.56,-116.3104324115571,-48.70141258611997,59.01465289847479,46.0,25.0,100.0,15.40185053816586,139.22167048406774,-0.23461700443386904,-0.17205246991817064,-0.8434626134708971,-0.013657384662212998,-0.005718609341320713,0.006929608966541571,-0.388,9.315,4.1375,-34.74989027468441,50.706764869077844,-39.39084841524409,17.843941248330218,22.88581906711432,-14.246444797560775,0.0796986842105263,1.6151118421052633,6.7307026315789455,0.08264669494459825,-0.030285809037395917,3.1557430552285295
8.76,-4.0,26.51,9.15,126.05071492878113,-261.8417123747862,135.21803965087426,53.0,-66.0,100.0,28.328476838686544,320.5211121290492,-0.23172049820629043,1.5357276018621897,0.5300606396468893,0.014801106530477143,-0.030745934929218427,0.015877550641784567,-0.4185,9.79,4.5200000000000005,-52.62617348276608,44.089102335316845,-32.60129854294384,16.02276474083347,22.123257475305337,-13.322399574545184,0.01628421052631579,1.5686078947368423,6.502723684210524,0.08389460855263149,-0.004996557825484565,3.2611316885387787
8.83,6.42,9.81,22.24,12.032113697747286,13.178029288008934,-18.334649444186343,53.0,-66.0,100.0,25.141004355434966,25.58498751597002,0.3719113996210961,0.5682945218509273,1.2883659700269745,0.0014128328960909997,0.0015473884100044284,-0.002152888222614857,0.07199999999999998,9.43,5.5569999999999995,-76.20338675239945,51.222426884695594,-33.48938312539661,17.996453566692015,18.02336750522645,-11.205169743169654,-0.04634736842105261,1.9836986842105264,6.64599342105263,0.08414958500692513,0.019564539473684403,3.362950651488917
8.91,2.4,-10.72,12.3,10.313240312354818,-36.09634109324187,2.291831180523293,90.0,-62.0,84.0,16.49146445892541,37.610653493658695,0.13903229892377425,-0.6210109351928583,0.7125405319843431,0.001210999625220857,-0.004238498688273,0.00026911102782685713,-0.10999999999999992,8.465,4.369,-90.41274007164388,51.53755367201755,-34.49205926687555,18.184851136433057,18.229707700657116,-11.492251754203624,0.05417631578947367,2.1373026315789474,6.994224999999998,0.08342388279085865,0.050625084660665,3.467012916897504
8.92,1.87,-5.25,3.91,6.302535746439056,-18.90760723931717,2.291831180523293,90.0,-62.0,84.0,6.807899822999748,20.0617062711884,0.10832933291144077,-0.3041331538957562,0.2265067869966489,0.0007400553265238571,-0.002220165979571571,0.00026911102782685713,-0.3185,7.7735,2.7615000000000003,-104.82262861918407,52.71211715203573,-35.494735408354494,18.346334767639664,17.664514991433986,-11.456366502824377,0.0917552631578947,1.9694500000000001,7.186817105263156,0.08427216984072014,0.08409074428670377,3.5765277557132937
8.94,1.46,-2.02,11.36,2.291831180523293,-18.334649444186343,2.291831180523293,90.0,-62.0,84.0,11.630202061873215,18.618924527513403,0.084577981845296,-0.11701885159417666,0.6580862149058647,0.00026911102782685713,-0.002152888222614857,0.00026911102782685713,-0.23649999999999993,7.281999999999999,2.621,-113.64617866419874,49.761384507112,-37.414144022042755,18.445019208932592,17.368461667555206,-11.42048125144513,0.12103552631578943,1.887246052631579,7.248039473684209,0.0857088640927977,0.11492818507617744,3.6890581814404406
8.95,1.46,-2.02,11.36,2.291831180523293,-18.334649444186343,2.291831180523293,90.0,-62.0,84.0,11.630202061873215,18.618924527513403,0.084577981845296,-0.11701885159417666,0.6580862149058647,0.00026911102782685713,-0.002152888222614857,0.00026911102782685713,-0.011499999999999955,5.952499999999999,3.0070000000000006,-119.26116505648083,46.266341956813974,-39.47679208451372,18.480904460311837,17.081379656521236,-11.384596000065883,0.1438960526315789,1.855617105263158,7.425913157894735,0.0876040256232686,0.14447848511080347,3.8025472205678645
8.96,0.6,0.28,16.25,2.864788975654116,-10.886198107485642,2.291831180523293,100.0,-62.0,78.0,16.26348363666284,11.487768071756676,0.03475807473094356,0.01622043487444033,0.9413645239630548,0.0003363887847835714,-0.0012782773821775712,0.00026911102782685713,0.17050000000000012,4.7379999999999995,3.6375,-124.84750355900636,43.14372197335099,-41.53944014698469,18.516789711691082,16.794297645487266,-11.348710748686637,0.16675657894736837,1.823988157894737,7.6037868421052615,0.08985713486842095,0.17353354241689764,3.918821387119111
8.97,-0.14,5.11,2.65,9.167324722093172,6.875493541569878,2.291831180523293,100.0,-62.0,78.0,5.757968391715953,11.686091911348658,-0.008110217437220166,0.296022936458536,0.15351483006166738,0.0010764441113074285,0.0008073330834805713,0.00026911102782685713,0.2690000000000001,4.266500000000001,3.7540000000000004,-125.10533456681523,41.138369690393105,-41.8259190445501,18.56164627591514,16.623842701435844,-11.31282549730739,0.17615131578947363,1.8283723684210529,7.858227631578946,0.09246819182825475,0.20209335699445996,4.03788068109418
8.99,-0.14,5.11,2.65,9.167324722093172,6.875493541569878,2.291831180523293,100.0,-62.0,78.0,5.757968391715953,11.686091911348658,-0.008110217437220166,0.296022936458536,0.15351483006166738,0.0010764441113074285,0.0008073330834805713,0.00026911102782685713,0.30100000000000005,4.207,3.9015,-120.37843275698594,37.700622919608165,-39.41949630500064,18.705187281432128,16.731498455573583,-11.276940245928143,0.17395921052631574,1.908384210526316,7.899721052631578,0.09522635058864255,0.23072181907894748,4.160923982167587
9.0,1.86,3.51,21.08,0.5729577951308232,22.91831180523293,2.291831180523293,100.0,-62.0,78.0,21.451016292940526,23.039743635659207,0.10775003166592505,0.20333473717601983,1.2211670255471503,6.727775695671428e-05,0.0026911102782685714,0.00026911102782685713,0.43299999999999983,4.0675,4.9704999999999995,-116.08124929350477,35.06501706200638,-37.01307356545119,18.848728286949115,16.83915420971132,-11.241054994548897,0.17176710526315786,1.9883960526315791,7.94121447368421,0.09795018559556776,0.2606030981648201,4.284616982860108
9.01,1.86,3.51,21.08,0.5729577951308232,22.91831180523293,2.291831180523293,100.0,-62.0,78.0,21.451016292940526,23.039743635659207,0.10775003166592505,0.20333473717601983,1.2211670255471503,6.727775695671428e-05,0.0026911102782685714,0.00026911102782685713,0.49549999999999983,3.9140000000000006,6.058999999999999,-106.82798090214199,31.054312496090624,-32.4294112044046,18.857699599793925,17.198006723503784,-11.20516974316965,0.20089078947368416,2.043355263157895,8.27128289473684,0.10063969684903036,0.29173719425207767,4.408959683171742
9.02,1.21,5.22,10.88,8.021409131831525,22.91831180523293,2.291831180523293,100.0,-62.0,78.0,12.127938819106898,24.389434405539788,0.07009545070740285,0.302395250159209,0.63027975512111,0.0009418885973939999,0.0026911102782685714,0.00026911102782685713,0.5255000000000001,3.846000000000001,6.6375,-97.20228994394415,27.043607930174858,-27.845748843358013,18.866670912638735,17.556859237296248,-11.169284491790403,0.23001447368421046,2.0983144736842108,8.601351315789472,0.10378522368421042,0.32373183587257626,4.538470560076174
9.04,-0.23,3.12,11.2,4.010704565915763,24.064227395494573,2.291831180523293,100.0,-62.0,78.0,11.628727359431899,24.503576910670567,-0.0133239286468617,0.18074198860090654,0.6488173949776131,0.00047094429869699996,0.0028256657921819995,0.00026911102782685713,0.5130000000000001,3.5375000000000005,7.1735000000000015,-84.79775367936182,21.285382089110083,-22.001579333023614,18.992269292466098,17.91571175108871,-11.133399240411157,0.2489605263157894,2.1800486842105267,8.771709210526314,0.10738676610110792,0.35658702302631584,4.673149613573404
9.05,-0.23,3.12,11.2,4.010704565915763,24.064227395494573,2.291831180523293,100.0,-62.0,78.0,11.628727359431899,24.503576910670567,-0.0133239286468617,0.18074198860090654,0.6488173949776131,0.00047094429869699996,0.0028256657921819995,0.00026911102782685713,0.519,3.2570000000000006,7.6975000000000025,-70.5884003601174,15.756339366097638,-16.24335349195884,19.055068482379777,18.2925068905708,-11.09751398903191,0.24535921052631574,2.228901315789474,8.947077631578946,0.11128496381578937,0.3907219958448754,4.810496113054014
9.06,0.29,1.97,5.96,3.437746770784939,22.91831180523293,2.291831180523293,100.0,-62.0,78.0,6.283836407800572,23.287756633517535,0.016799736119956055,0.11412234536659803,0.3452635423273727,0.00040366654174028567,0.0026911102782685714,0.00026911102782685713,0.5509999999999999,2.919,7.959500000000003,-56.407694930629546,10.170000863572112,-10.485127650894066,19.117867672293457,18.669302030052886,-11.061628737652663,0.24175789473684206,2.2777539473684216,9.122446052631577,0.1151267725069251,0.42562189802631584,4.950588512811631
9.07,0.29,1.97,5.96,3.437746770784939,22.91831180523293,2.291831180523293,100.0,-62.0,78.0,6.283836407800572,23.287756633517535,0.016799736119956055,0.11412234536659803,0.3452635423273727,0.00040366654174028567,0.0026911102782685714,0.00026911102782685713,0.5824999999999999,2.7199999999999998,8.231000000000002,-41.28160913917581,5.414451163986277,-5.156620156177409,19.171695549362326,19.02815454384535,-11.025743486273416,0.24629868421052628,2.3086000000000007,9.215767105263156,0.11891219217451512,0.46128672957063716,5.093426812846257
9.09,-0.75,0.17,6.18,0.5729577951308232,21.772396214971284,2.291831180523293,93.0,-58.0,84.0,6.227664088564829,21.900182824276055,-0.04344759341367945,0.009848121173767344,0.3580081697287187,6.727775695671428e-05,0.0025565547643551425,0.00026911102782685713,0.5475,2.5305,8.536000000000001,-26.069579678452452,0.974028251722396,0.05729577951308258,19.225523426431195,19.387007057637813,-10.98985823489417,0.2508394736842105,2.3394460526315797,9.309088157894735,0.12276871104570626,0.49743454536011084,5.23772632409972
9.1,0.67,0.22,8.61,2.291831180523293,10.313240312354818,2.291831180523293,93.0,-58.0,84.0,8.638830939426931,10.810546057457879,0.038813183449553645,0.012744627401345974,0.4987783723890401,0.00026911102782685713,0.001210999625220857,0.00026911102782685713,0.5835000000000001,2.3434999999999997,8.962500000000002,-10.77160654845947,-4.039352455672306,5.271211715203572,19.234494739276006,19.727916945740652,-10.953972983514923,0.23909605263157893,2.3421078947368428,9.405853947368419,0.1266963291204985,0.5340653453947368,5.383487046572019
9.11,0.67,0.22,8.61,2.291831180523293,10.313240312354818,2.291831180523293,93.0,-58.0,84.0,8.638830939426931,10.810546057457879,0.038813183449553645,0.012744627401345974,0.4987783723890401,0.00026911102782685713,0.001210999625220857,0.00026911102782685713,0.576,2.3434999999999997,9.403500000000003,4.669606030316211,-9.052733163067009,10.742958658702936,19.27037999065525,19.88940057694726,-10.918087732135676,0.24958684210526313,2.345552631578948,9.54066842105263,0.13044006994459822,0.5707378242728531,5.530762917590025
9.12,0.96,0.83,4.01,4.010704565915763,6.875493541569878,2.291831180523293,93.0,-58.0,84.0,4.206019495912971,8.283154756205239,0.0556129195695097,0.04808200337780526,0.23229979945180612,0.00047094429869699996,0.0008073330834805713,0.00026911102782685713,0.8265,2.5335,10.332000000000003,10.685662879189854,-6.273887856682516,7.906817572805361,19.306265242034495,20.050884208153867,-10.88220248075643,0.26007763157894737,2.348997368421053,9.67548289473684,0.13434807444598326,0.6074642404778393,5.68014969944598
9.13,1.94,-1.15,15.16,-4.010704565915763,2.291831180523293,2.291831180523293,93.0,-58.0,84.0,15.32682941772368,5.156620156177409,0.11238444163005085,-0.0666196432343085,0.8782206882018406,-0.00047094429869699996,0.00026911102782685713,0.00026911102782685713,1.1235,1.1504999999999996,10.632500000000004,4.18259190445501,6.932789321082959,1.260507149287812,19.369064431948175,20.158539962291606,-10.846317229377183,0.27510921052631576,2.361993421052632,9.738271052631577,0.1384203426246536,0.6442445940096952,5.831647392139886
9.15,1.94,-1.15,15.16,-4.010704565915763,2.291831180523293,2.291831180523293,93.0,-58.0,84.0,15.32682941772368,5.156620156177409,0.11238444163005085,-0.0666196432343085,0.8782206882018406,-0.00047094429869699996,0.00026911102782685713,0.00026911102782685713,0.8995,0.6024999999999998,10.278500000000001,3.380450991271857,6.388479415708676,2.291831180523294,19.306265242034495,20.19442521367085,-10.810431977997936,0.30548552631578946,2.3439868421052634,9.975644736842103,0.1427279736842104,0.681228438365651,5.984128215200828
9.16,0.07,-0.49,6.84,2.291831180523293,-1.7188733853924696,2.291831180523293,93.0,-58.0,84.0,6.857885971638781,3.6687199450282586,0.004055108718610083,-0.028385761030270577,0.3962420519327566,0.00026911102782685713,-0.00020183327087014283,0.00026911102782685713,0.783,1.114,10.0055,2.9793805346802804,8.107352801101147,2.291831180523294,19.243466052120816,20.230310465050096,-10.77454672661869,0.33586184210526315,2.325980263157895,10.21301842105263,0.14751123389889184,0.717930337603878,6.140325810422435
9.17,0.07,-0.49,6.84,2.291831180523293,-1.7188733853924696,2.291831180523293,93.0,-58.0,84.0,6.857885971638781,3.6687199450282586,0.004055108718610083,-0.028385761030270577,0.3962420519327566,0.00026911102782685713,-0.00020183327087014283,0.00026911102782685713,0.6929999999999998,1.3519999999999999,10.152000000000001,2.7788453063844925,8.966789493797382,2.291831180523294,19.27935130350006,20.20339652651566,-10.738661475239443,0.3369578947368421,2.3183078947368423,10.320118421052628,0.15277012326869793,0.7543502917243766,6.300240177804707
